departure_hour,day_of_week,month,origin,destination,aircraft_type,airline,weather_score,atc_delay,prev_flight_delay,distance_km,delay_minutes
3,5,1,CDG,CDG,B737,EuroWings,1.0,22,47,2615,110
15,1,3,NRT,JFK,A350,PacificAir,0.37,29,23,7081,99
19,3,1,SIN,LAX,A380,SkyMind,0.45,10,21,3563,50
5,6,10,CDG,NRT,B737,AeroGulf,0.72,4,10,6151,44
3,5,1,BOM,DXB,B737,EuroWings,0.89,21,57,2306,107
15,0,12,CDG,SYD,B777,SkyMind,0.59,25,45,7800,90
22,2,12,JFK,FRA,A350,PacificAir,0.39,3,28,8987,40
22,5,11,LAX,JFK,A350,AeroGulf,0.41,28,34,3194,85
20,4,1,JFK,FRA,B777,PacificAir,0.7,11,14,10683,55
12,6,4,SIN,FRA,A380,PacificAir,0.0,1,59,12631,38
4,6,7,NRT,SIN,A320,AeroGulf,0.62,12,41,5993,73
14,3,7,LHR,CDG,B787,AsiaJet,0.36,9,42,8723,57
7,3,12,FRA,BOM,A350,PacificAir,0.79,8,79,5150,85
6,4,5,FRA,SIN,A320,AeroGulf,0.09,9,73,8626,58
13,6,12,LHR,LAX,A380,PacificAir,0.59,6,48,12567,61
6,1,6,CDG,BOM,B787,AsiaJet,0.48,3,63,13092,60
21,2,2,LHR,FRA,A350,AeroGulf,0.64,18,31,1292,70
6,1,5,FRA,FRA,B737,SkyMind,0.06,9,63,13919,34
22,4,7,DXB,CDG,A350,SkyMind,0.58,29,1,4691,84
17,4,9,BOM,SYD,B787,SkyMind,0.56,2,23,1589,42
9,2,6,FRA,BOM,A320,EuroWings,0.56,24,86,8921,97
17,4,12,FRA,LHR,B737,PacificAir,0.6,20,65,3280,86
13,4,10,DXB,NRT,B787,PacificAir,0.68,28,37,13145,103
9,6,4,FRA,SYD,A380,AeroGulf,0.8,18,30,4997,81
6,5,3,CDG,BOM,B787,EuroWings,0.27,20,25,1289,55
6,6,9,DXB,NRT,A350,PacificAir,0.83,1,28,4694,62
6,2,7,BOM,JFK,A380,AeroGulf,0.5,26,66,13058,80
4,3,11,NRT,CDG,B777,AsiaJet,0.08,19,77,10490,52
0,1,6,JFK,NRT,B777,PacificAir,0.06,9,24,12672,29
13,3,7,NRT,BOM,B737,PacificAir,0.33,1,47,4957,34
17,3,8,DXB,LAX,B787,AsiaJet,0.78,1,64,13975,82
12,5,5,DXB,LAX,A320,AsiaJet,0.71,27,52,7171,111
7,1,3,SIN,CDG,B737,PacificAir,0.79,23,66,11932,114
7,3,3,LAX,SIN,A380,AsiaJet,0.52,16,89,5135,105
9,2,2,LAX,SIN,B737,AeroGulf,0.44,15,17,6461,55
16,1,8,DXB,LAX,A350,PacificAir,0.15,15,8,7238,39
5,0,1,JFK,SIN,A380,PacificAir,0.33,13,37,12548,49
14,5,12,SIN,BOM,A320,SkyMind,0.43,6,86,13620,88
14,3,8,LHR,LAX,B787,PacificAir,0.09,20,20,5655,59
15,4,3,SYD,NRT,A380,SkyMind,0.22,10,64,813,53
7,1,9,JFK,CDG,B787,AsiaJet,0.6,23,20,7133,81
18,0,12,DXB,JFK,B787,AsiaJet,0.74,0,26,732,65
19,4,12,DXB,NRT,B737,AeroGulf,1.0,10,69,6235,101
14,0,11,JFK,NRT,A350,SkyMind,0.93,22,43,12199,100
2,3,2,CDG,LHR,B737,PacificAir,0.64,20,27,9721,86
5,4,10,SIN,FRA,B777,SkyMind,0.42,3,44,12298,47
7,3,9,DXB,CDG,B777,AsiaJet,0.64,6,16,8349,55
15,4,6,SYD,LAX,B787,AsiaJet,0.79,25,39,3211,93
14,1,1,LHR,SYD,A350,AeroGulf,0.12,14,2,13031,15
12,6,5,NRT,BOM,A380,AsiaJet,0.41,17,75,10980,81
19,2,10,BOM,LHR,B787,SkyMind,0.84,11,75,8440,104
14,6,9,SYD,LAX,A380,PacificAir,0.38,16,65,12691,70
17,2,6,BOM,JFK,B787,PacificAir,0.57,0,45,11297,63
12,6,7,FRA,FRA,B737,SkyMind,0.59,10,85,3844,78
23,0,4,CDG,NRT,B787,AeroGulf,0.18,27,86,2622,77
7,5,1,SYD,SYD,B787,PacificAir,0.36,0,29,11022,32
13,4,5,LAX,SIN,A350,SkyMind,0.33,14,68,4279,67
10,3,2,CDG,SYD,A350,SkyMind,0.03,27,8,6154,51
5,5,8,LAX,BOM,A380,AsiaJet,0.02,20,84,12874,58
23,1,4,LHR,FRA,A350,AsiaJet,0.83,9,10,9572,78
0,1,1,LHR,FRA,B787,AeroGulf,0.27,6,68,11669,68
1,1,10,LHR,SIN,A350,AeroGulf,0.52,1,65,1672,58
12,2,7,CDG,NRT,A350,AeroGulf,0.3,9,87,7817,76
0,3,12,LHR,JFK,A320,SkyMind,0.94,23,30,8244,94
23,1,11,JFK,NRT,A320,SkyMind,0.26,3,32,659,41
23,1,2,BOM,BOM,B777,AsiaJet,0.43,11,38,11185,65
3,6,3,BOM,JFK,B737,PacificAir,0.87,18,45,8463,104
23,0,9,SIN,NRT,B737,AeroGulf,0.84,25,36,2629,102
22,4,9,LAX,FRA,A350,EuroWings,0.19,10,59,3578,26
1,4,2,BOM,DXB,B777,AeroGulf,0.8,7,30,2729,65
20,4,3,DXB,LHR,B777,AsiaJet,0.46,17,10,3417,52
19,5,11,BOM,JFK,A380,SkyMind,0.48,10,86,3513,70
15,6,12,DXB,DXB,A320,AsiaJet,0.13,10,1,10241,24
2,6,9,SIN,LAX,B777,AsiaJet,0.08,12,26,13265,29
16,0,1,FRA,LAX,B787,AsiaJet,0.73,2,1,6826,40
4,2,2,CDG,NRT,A380,EuroWings,0.5,11,20,12077,46
7,5,11,SYD,SIN,A350,EuroWings,0.44,2,57,2079,46
11,0,2,FRA,NRT,B787,AeroGulf,0.73,9,4,12063,67
22,1,10,SIN,SIN,B737,SkyMind,0.77,26,51,2460,100
11,3,3,BOM,NRT,A320,AsiaJet,0.16,16,44,8402,47
0,5,10,BOM,SYD,B787,PacificAir,0.61,21,84,7157,98
0,5,3,LAX,BOM,A350,AeroGulf,0.14,1,19,4344,20
14,1,10,CDG,LHR,B787,AeroGulf,0.75,16,60,5197,96
16,1,2,SIN,SIN,B787,AsiaJet,0.66,15,37,2890,52
1,3,8,LHR,BOM,B777,AeroGulf,0.96,1,19,1919,74
16,4,8,SYD,SYD,A320,AsiaJet,0.07,27,24,4417,65
19,5,8,FRA,LAX,B737,AeroGulf,0.06,21,1,12527,27
8,0,2,JFK,NRT,A350,SkyMind,0.28,29,31,13120,64
11,2,9,JFK,CDG,A380,AeroGulf,0.26,19,25,13142,50
3,1,11,JFK,BOM,A380,AeroGulf,0.25,5,69,12322,44
12,1,7,SIN,NRT,A350,PacificAir,0.91,27,40,5442,112
3,2,12,LHR,LAX,B737,SkyMind,0.25,24,66,8854,61
6,0,5,NRT,SIN,A350,SkyMind,0.27,28,0,8807,49
13,1,7,JFK,BOM,B777,SkyMind,0.76,9,50,8070,91
8,2,8,FRA,JFK,A380,AeroGulf,0.45,27,4,5698,61
22,6,9,NRT,NRT,A380,EuroWings,0.78,9,12,10162,75
0,1,2,SYD,BOM,B787,AeroGulf,0.07,7,18,6502,24
0,4,6,LAX,FRA,B777,AsiaJet,0.49,0,11,11771,19
19,4,9,LHR,SYD,A380,PacificAir,0.03,12,47,5642,43
3,1,6,LAX,DXB,B777,SkyMind,0.06,23,24,4352,46
0,6,2,FRA,SIN,B777,AsiaJet,0.91,8,56,11530,85
21,1,1,CDG,LHR,B737,AsiaJet,0.14,21,34,1042,55
9,4,12,CDG,LHR,A380,EuroWings,0.53,9,75,9105,79
1,6,3,JFK,SYD,A320,SkyMind,0.41,14,4,9373,52
20,1,11,FRA,JFK,B737,AeroGulf,0.35,4,21,9333,44
23,6,5,LAX,JFK,B737,SkyMind,0.9,21,76,4478,119
14,0,7,SIN,CDG,B777,PacificAir,0.02,15,56,1932,35
2,0,10,NRT,CDG,A320,SkyMind,0.66,12,46,9360,72
22,3,10,JFK,DXB,B737,AsiaJet,0.96,21,53,10761,133
8,0,3,NRT,DXB,A320,AsiaJet,0.56,24,2,8305,76
16,5,9,BOM,CDG,A380,AeroGulf,0.94,19,52,1468,124
20,6,10,BOM,SYD,B777,AeroGulf,0.05,17,83,6300,72
12,5,12,BOM,LAX,B737,AeroGulf,0.42,10,30,8345,54
2,5,4,CDG,SIN,A320,PacificAir,0.26,26,68,9872,84
3,1,10,DXB,FRA,A350,SkyMind,0.73,8,87,13833,90
3,1,2,FRA,CDG,B737,EuroWings,0.98,15,32,6091,80
10,2,3,CDG,JFK,B737,SkyMind,0.26,1,71,5883,45
6,6,5,FRA,SIN,B737,AeroGulf,0.65,25,87,7970,120
10,5,3,SYD,LAX,A320,PacificAir,0.2,24,49,5319,62
23,5,5,LAX,DXB,B787,SkyMind,0.57,1,83,8132,72
10,0,4,BOM,NRT,A380,AsiaJet,0.46,11,15,3735,56
9,4,11,BOM,SYD,B737,SkyMind,0.97,7,75,5755,91
4,6,10,SYD,JFK,A350,AsiaJet,0.61,8,76,751,75
12,4,3,LHR,LHR,A350,SkyMind,0.35,11,38,4800,44
11,6,12,DXB,LHR,B777,SkyMind,0.11,25,88,7909,72
9,6,6,LHR,DXB,B787,SkyMind,0.15,8,45,11571,28
6,3,8,CDG,NRT,B787,AeroGulf,0.23,9,87,4498,54
18,2,12,LHR,JFK,A320,AsiaJet,0.25,24,46,9482,80
18,4,4,FRA,SYD,B777,PacificAir,0.85,1,43,5680,62
18,3,9,SIN,DXB,A320,EuroWings,0.56,15,8,13252,60
11,0,6,FRA,LAX,B777,AsiaJet,0.52,19,86,5921,90
19,2,5,JFK,LHR,A380,AeroGulf,0.11,6,49,1995,44
21,2,3,CDG,BOM,B787,AsiaJet,0.86,27,76,8478,132
14,5,5,BOM,FRA,A380,PacificAir,0.72,1,59,13181,75
4,6,5,CDG,SIN,A320,AsiaJet,0.07,0,14,11760,12
23,6,12,LHR,CDG,B777,AeroGulf,0.71,18,35,11399,81
13,1,12,NRT,LAX,B787,AeroGulf,0.54,27,62,13699,88
11,6,4,CDG,SYD,B787,EuroWings,0.08,3,68,8641,52
20,6,12,LAX,BOM,B737,PacificAir,0.46,23,85,5878,90
10,6,6,CDG,SYD,A320,EuroWings,0.48,21,79,3077,97
4,5,3,FRA,LHR,B737,SkyMind,0.17,26,40,5806,73
15,0,10,NRT,LAX,B787,AeroGulf,0.95,1,73,8633,83
17,6,1,DXB,DXB,A320,EuroWings,0.85,24,23,1735,104
11,5,7,FRA,LHR,A320,AeroGulf,0.67,13,81,1558,98
4,2,7,NRT,JFK,A380,AeroGulf,0.46,1,48,9862,62
15,5,12,NRT,JFK,A350,SkyMind,0.41,28,17,12310,69
11,6,4,CDG,FRA,B777,AeroGulf,0.65,14,6,4159,52
22,3,9,SYD,SIN,A350,EuroWings,0.55,11,3,12347,46
1,5,12,SIN,NRT,A350,PacificAir,0.06,4,89,5868,46
5,4,2,SYD,CDG,B787,AsiaJet,0.51,27,68,556,98
22,0,1,NRT,DXB,A380,EuroWings,0.81,19,59,10584,97
20,0,3,CDG,BOM,B777,SkyMind,0.46,28,54,7972,75
3,2,7,SIN,CDG,A350,AsiaJet,0.05,6,15,3069,21
12,5,9,BOM,FRA,A350,AeroGulf,0.79,23,89,4580,133
9,2,2,LAX,LAX,A320,EuroWings,0.2,20,81,13148,78
16,2,6,LHR,NRT,B787,AsiaJet,0.26,9,28,6877,45
13,3,3,SIN,SYD,A350,EuroWings,0.16,13,22,2448,42
23,1,5,BOM,SIN,B777,AeroGulf,0.33,13,13,722,47
14,2,12,BOM,CDG,B737,EuroWings,0.76,4,78,10331,90
7,1,9,LAX,CDG,B737,SkyMind,0.52,17,48,13114,79
22,1,3,JFK,SIN,B787,AsiaJet,0.2,23,32,5717,56
23,0,1,DXB,CDG,B737,AsiaJet,0.88,13,24,10449,75
17,4,5,LAX,BOM,A320,AsiaJet,0.88,1,20,9527,60
2,4,1,DXB,NRT,A320,EuroWings,0.87,25,16,3036,98
16,5,8,JFK,LHR,B777,AeroGulf,0.24,11,22,3025,37
23,3,7,JFK,LAX,A380,EuroWings,0.45,21,56,9676,83
23,3,11,LAX,SIN,B787,EuroWings,0.98,23,80,1857,128
6,4,2,DXB,SIN,B787,AsiaJet,0.77,5,57,5387,83
12,5,11,SYD,SYD,B737,AeroGulf,0.03,3,13,8222,21
15,6,9,LHR,FRA,A350,PacificAir,0.07,12,19,6482,30
4,4,5,SYD,FRA,A350,AeroGulf,0.46,3,29,11752,33
3,5,7,DXB,CDG,A380,EuroWings,0.91,21,18,4977,90
9,5,4,FRA,SIN,A350,SkyMind,0.54,13,52,10138,73
12,5,12,FRA,CDG,A380,AeroGulf,0.5,15,55,1871,59
9,5,1,BOM,JFK,B777,AsiaJet,0.11,28,76,3724,90
13,0,8,FRA,SYD,B787,SkyMind,0.66,3,81,2374,77
21,0,1,FRA,CDG,B737,PacificAir,0.82,23,22,11191,95
11,4,3,LHR,JFK,B777,PacificAir,0.38,24,61,3861,94
0,5,6,JFK,DXB,A320,SkyMind,0.78,0,32,6604,54
20,2,8,BOM,FRA,A320,PacificAir,0.96,12,17,1642,86
19,5,8,JFK,NRT,A320,SkyMind,0.2,3,72,4809,44
19,2,2,DXB,FRA,A380,EuroWings,0.52,19,32,9256,71
6,0,9,LAX,LHR,A380,SkyMind,0.29,17,31,13519,49
8,5,4,BOM,SYD,B787,EuroWings,0.79,5,60,13226,92
7,1,4,SIN,SYD,A320,AsiaJet,0.58,2,53,7398,55
12,4,2,BOM,SIN,A380,AsiaJet,0.63,22,16,2088,82
13,5,1,NRT,CDG,A380,PacificAir,0.8,12,18,12677,58
11,3,10,JFK,DXB,A350,SkyMind,0.4,26,69,13416,100
7,2,7,DXB,LHR,A380,EuroWings,0.92,15,33,5498,99
20,6,11,FRA,CDG,A320,AsiaJet,0.53,26,83,10162,104
21,6,10,NRT,LHR,B777,AsiaJet,0.16,4,24,12606,23
17,5,3,CDG,SIN,A320,AsiaJet,0.7,3,67,11805,76
15,1,4,SIN,SIN,A350,PacificAir,0.79,20,73,13182,124
10,2,11,SYD,FRA,A320,AsiaJet,0.32,7,73,4842,44
15,1,9,JFK,LAX,B737,AeroGulf,0.86,18,87,3862,119
13,6,6,SYD,FRA,A350,PacificAir,0.91,13,84,2136,100
2,4,1,DXB,SYD,B787,SkyMind,0.28,6,10,11604,29
20,6,9,SYD,SYD,A320,AeroGulf,0.98,13,15,10164,82
1,4,9,DXB,DXB,A380,PacificAir,0.14,5,89,6727,48
2,4,5,DXB,NRT,B777,PacificAir,0.2,11,60,1744,52
3,0,8,LHR,JFK,A320,EuroWings,0.18,15,79,12429,55
21,6,7,LHR,JFK,B777,AeroGulf,0.89,16,6,10790,88
4,6,11,SIN,CDG,B737,AeroGulf,0.65,12,15,11289,48
9,1,8,DXB,SIN,B787,AeroGulf,0.15,22,15,7414,52
19,5,9,SIN,BOM,A380,AsiaJet,0.44,13,39,13768,58
1,3,2,LHR,SIN,A350,AsiaJet,0.62,28,11,5806,74
11,3,10,SIN,BOM,A350,SkyMind,0.08,6,34,11204,29
4,4,5,SIN,SIN,B787,SkyMind,0.88,13,20,5014,67
4,3,8,LAX,JFK,B737,SkyMind,0.8,14,49,8950,88
22,2,3,LAX,NRT,B737,AsiaJet,0.51,11,42,2858,52
0,1,11,DXB,NRT,A320,EuroWings,0.97,16,16,12085,92
3,1,11,NRT,FRA,B737,SkyMind,0.42,8,31,12470,42
20,1,6,SYD,FRA,A320,PacificAir,0.98,21,40,12103,102
23,2,6,SIN,DXB,B777,AsiaJet,0.67,14,5,6115,65
11,5,7,NRT,BOM,B787,EuroWings,0.63,11,87,1768,82
11,0,11,LHR,BOM,B777,PacificAir,0.17,1,26,9631,21
15,2,3,JFK,BOM,B777,PacificAir,0.88,4,19,2876,54
23,1,8,SYD,FRA,B777,AsiaJet,0.43,12,24,12643,58
16,1,8,FRA,SIN,B777,AeroGulf,0.16,26,65,8887,88
20,6,9,SYD,LAX,A350,EuroWings,0.01,19,8,12849,54
9,1,8,SIN,FRA,B737,AsiaJet,0.56,22,52,3596,88
16,5,3,DXB,JFK,B787,AeroGulf,0.53,7,60,4135,72
16,3,6,DXB,SYD,B787,AsiaJet,0.72,26,37,1061,82
17,0,9,SIN,CDG,A380,AsiaJet,0.89,13,2,12141,85
1,2,1,SIN,LAX,B777,PacificAir,0.08,14,83,12058,65
3,1,3,CDG,SIN,B787,AsiaJet,0.73,10,69,11815,82
18,6,2,SYD,SIN,A320,AeroGulf,0.19,0,54,11583,42
10,6,12,LAX,CDG,B787,PacificAir,0.86,20,0,8731,79
16,4,8,LAX,BOM,B777,AeroGulf,0.82,2,69,10459,76
11,0,6,FRA,JFK,B787,AeroGulf,0.54,16,44,8239,77
1,6,10,NRT,BOM,B737,PacificAir,0.71,27,46,7371,92
5,4,11,FRA,BOM,B777,AeroGulf,0.31,18,78,3004,84
8,0,11,JFK,SYD,A350,SkyMind,0.47,13,25,7521,49
4,1,8,JFK,SYD,B737,AsiaJet,0.82,21,13,6471,77
19,0,2,CDG,NRT,B787,PacificAir,0.46,29,53,8376,85
20,0,11,DXB,LHR,A350,PacificAir,0.36,22,70,9479,88
8,1,6,SYD,LHR,A380,SkyMind,0.49,7,45,10568,52
22,5,7,JFK,FRA,B737,SkyMind,0.83,12,30,4597,69
7,6,8,NRT,BOM,A380,SkyMind,0.34,26,87,10184,89
19,4,9,SYD,CDG,A320,SkyMind,0.17,19,58,9821,61
7,5,5,SYD,BOM,B737,EuroWings,0.71,2,28,10955,47
21,4,11,LAX,JFK,A350,PacificAir,0.83,4,16,13564,52
20,3,3,DXB,DXB,A380,AeroGulf,0.1,8,13,7322,40
22,6,2,JFK,CDG,A320,PacificAir,0.24,28,35,6378,63
5,4,8,LAX,LHR,A380,PacificAir,0.14,5,57,5009,36
2,4,1,BOM,LAX,B787,PacificAir,0.35,24,23,12713,63
4,0,10,LHR,NRT,B777,SkyMind,0.45,21,62,12997,79
8,3,6,BOM,NRT,A380,SkyMind,0.75,1,24,6686,61
6,1,2,BOM,FRA,B787,EuroWings,0.65,12,58,10877,87
3,1,3,LHR,BOM,B777,PacificAir,0.62,4,31,10336,53
6,2,8,BOM,CDG,B777,AsiaJet,0.35,27,81,4060,84
4,3,1,JFK,JFK,A350,EuroWings,0.84,26,17,6179,106
10,0,6,SYD,LAX,A320,SkyMind,0.47,24,36,3185,77
14,2,3,LAX,FRA,A320,PacificAir,0.98,7,25,7112,93
1,2,6,SIN,SIN,B737,SkyMind,0.63,22,8,5321,56
12,1,3,CDG,FRA,B787,AeroGulf,0.13,0,63,8307,34
21,4,11,LAX,SIN,A350,SkyMind,0.68,19,71,1912,113
15,0,11,NRT,LHR,A380,SkyMind,0.33,11,19,1721,41
6,3,8,DXB,JFK,B787,EuroWings,0.69,22,53,2749,93
7,2,5,JFK,SIN,A380,AeroGulf,0.07,10,85,2739,55
5,0,4,LAX,SYD,A380,AsiaJet,0.17,6,82,4702,47
23,1,9,JFK,JFK,A380,AsiaJet,0.86,14,29,8373,81
6,2,5,FRA,BOM,B737,AsiaJet,0.23,21,52,13114,63
17,2,12,LHR,BOM,B737,PacificAir,0.84,23,62,7393,104
21,5,4,SIN,FRA,A350,AsiaJet,0.28,10,10,9335,45
21,1,8,NRT,LHR,B737,PacificAir,0.64,28,30,13144,96
19,5,8,SYD,SIN,A350,SkyMind,0.69,21,48,11240,94
6,1,8,SYD,BOM,B737,AsiaJet,0.51,25,86,5903,108
2,1,4,LAX,DXB,A320,EuroWings,0.31,15,18,13295,46
4,5,1,BOM,DXB,A350,AeroGulf,0.21,2,11,12497,13
0,6,2,LHR,SIN,A320,AeroGulf,0.03,19,14,5685,31
14,0,4,BOM,LHR,A320,SkyMind,0.3,13,30,4790,49
2,0,10,BOM,DXB,A350,AeroGulf,0.65,2,42,13999,50
7,6,2,NRT,BOM,B787,AeroGulf,0.94,0,36,4642,66
8,0,11,JFK,LHR,B777,SkyMind,0.87,25,78,10077,116
14,4,10,LAX,SIN,B737,SkyMind,0.77,20,28,7652,104
9,2,3,SYD,JFK,A380,SkyMind,0.79,14,25,3084,56
1,0,9,DXB,LHR,B737,EuroWings,0.66,0,1,2101,38
19,4,9,BOM,BOM,A380,SkyMind,0.26,16,83,5442,86
4,2,11,FRA,JFK,B787,SkyMind,0.91,1,14,6198,62
18,0,9,NRT,LAX,B777,SkyMind,0.67,28,3,13496,89
12,1,7,CDG,FRA,B787,AsiaJet,0.56,19,85,12009,96
10,6,4,LAX,NRT,B777,AsiaJet,0.11,5,49,1307,28
0,3,1,FRA,LAX,A350,EuroWings,0.45,7,37,11351,34
21,0,3,BOM,JFK,A350,EuroWings,0.46,28,22,7845,80
14,3,8,JFK,NRT,A380,AeroGulf,0.86,15,58,8806,91
17,0,4,NRT,FRA,A320,AsiaJet,0.55,18,89,3227,89
15,1,10,SIN,CDG,A320,EuroWings,0.38,0,74,13418,48
8,6,10,DXB,LAX,A380,EuroWings,0.98,2,27,10958,86
0,6,2,NRT,BOM,A350,AeroGulf,0.11,27,65,12984,92
10,3,8,FRA,LHR,A380,SkyMind,0.42,2,7,13188,32
8,4,7,SYD,LHR,A320,PacificAir,0.04,4,28,12593,15
22,1,11,DXB,NRT,A380,AeroGulf,0.74,26,10,8665,77
10,3,10,SIN,NRT,A350,PacificAir,0.92,11,17,11420,82
12,3,9,CDG,NRT,B787,AeroGulf,0.28,11,54,4671,69
1,5,2,LAX,SIN,B737,AeroGulf,0.86,19,49,10141,97
13,5,5,BOM,BOM,A350,SkyMind,0.29,12,13,13074,21
5,1,6,LHR,NRT,A380,EuroWings,0.91,19,73,2068,117
7,1,2,JFK,DXB,A350,AsiaJet,0.75,8,8,10014,68
17,1,2,FRA,FRA,A350,AeroGulf,0.8,6,10,9552,48
15,2,10,NRT,NRT,A320,SkyMind,0.02,3,62,1241,31
20,4,4,SYD,DXB,A380,PacificAir,0.96,18,75,10422,118
11,0,8,JFK,SIN,A320,EuroWings,0.73,21,66,6937,101
10,5,11,SYD,DXB,A380,AeroGulf,0.3,18,52,5404,59
5,6,5,NRT,CDG,A320,PacificAir,0.83,5,38,3433,80
2,6,9,FRA,CDG,A320,AeroGulf,0.28,26,77,12210,83
13,3,4,CDG,DXB,B787,AsiaJet,0.87,12,55,5009,80
1,5,3,CDG,BOM,A350,AsiaJet,0.11,10,27,5026,16
10,0,10,SIN,SIN,B787,EuroWings,0.7,12,74,6409,99
21,1,8,BOM,LHR,A320,PacificAir,0.54,12,38,5849,70
2,6,1,LAX,DXB,B787,AsiaJet,0.1,27,24,3667,56
17,5,9,LHR,JFK,A350,SkyMind,0.24,24,20,10610,54
0,4,4,LAX,SYD,A350,EuroWings,0.01,21,9,8106,31
23,4,11,SIN,FRA,A320,AeroGulf,0.47,27,42,2718,76
0,2,9,CDG,FRA,A350,PacificAir,0.3,19,14,1840,48
11,5,8,SYD,BOM,B787,PacificAir,0.6,14,82,8509,72
14,1,3,SIN,NRT,B777,SkyMind,0.3,20,47,5139,60
4,3,3,BOM,SYD,A350,AsiaJet,0.3,12,85,2014,67
5,2,9,FRA,LHR,B787,PacificAir,0.74,21,20,1911,88
15,1,3,BOM,SIN,B787,SkyMind,0.05,10,59,11728,41
11,2,4,DXB,CDG,B787,SkyMind,0.9,18,49,8224,106
11,5,9,BOM,NRT,A350,AeroGulf,0.85,7,22,4667,81
2,0,12,FRA,CDG,B777,SkyMind,0.67,19,12,1522,81
22,6,4,JFK,LHR,A320,EuroWings,0.59,7,68,13319,76
1,5,11,NRT,SYD,A320,PacificAir,0.89,9,3,10978,68
6,1,3,FRA,BOM,A350,EuroWings,0.19,25,77,3258,71
1,3,7,BOM,LAX,A350,SkyMind,0.08,15,71,13364,61
20,3,6,CDG,CDG,B737,SkyMind,0.24,18,8,12463,58
6,1,1,SIN,SYD,A380,EuroWings,0.79,25,34,9804,101
10,2,10,SIN,DXB,B777,AeroGulf,0.03,22,20,10637,58
10,4,8,SIN,LAX,B787,SkyMind,0.58,10,57,5308,60
13,1,1,CDG,CDG,A380,EuroWings,1.0,12,17,10250,75
2,6,4,SYD,SIN,B787,EuroWings,0.86,27,71,12571,127
13,5,6,NRT,FRA,A380,PacificAir,0.52,8,80,9333,77
10,3,6,FRA,LAX,A320,AeroGulf,0.06,19,42,7233,59
3,0,7,BOM,DXB,A380,AsiaJet,0.83,23,5,10929,86
16,3,11,SYD,LHR,A350,EuroWings,0.6,18,85,5407,90
15,4,12,BOM,JFK,B777,PacificAir,0.11,15,77,12178,58
2,3,5,SIN,DXB,A320,AsiaJet,0.09,6,66,3725,28
9,4,5,BOM,LHR,A380,PacificAir,0.91,18,11,1514,76
20,6,4,CDG,LHR,B777,PacificAir,0.67,11,11,7268,68
14,1,6,JFK,SYD,A350,AeroGulf,0.83,14,65,5958,103
7,3,7,BOM,FRA,B787,SkyMind,0.88,22,1,2521,89
17,2,10,SYD,CDG,B737,AeroGulf,0.57,13,14,3176,45
2,5,10,FRA,LAX,B777,AsiaJet,0.52,10,22,10232,52
6,2,1,NRT,NRT,B787,AeroGulf,0.43,25,28,11628,64
9,5,9,SIN,LAX,B777,SkyMind,0.32,9,80,3606,74
19,3,8,DXB,FRA,B777,AeroGulf,0.43,26,6,9475,62
8,6,7,FRA,LAX,B777,AeroGulf,0.77,10,27,9362,63
13,3,9,JFK,LHR,A350,AeroGulf,0.6,5,13,11461,48
22,5,3,LHR,LAX,A320,EuroWings,0.89,1,43,11265,66
13,6,10,BOM,JFK,B777,EuroWings,0.44,10,29,3084,64
10,0,4,BOM,JFK,A350,AeroGulf,0.61,18,80,5442,89
0,6,7,NRT,LAX,B737,SkyMind,0.63,5,31,1777,46
3,3,6,NRT,SYD,A320,SkyMind,0.59,13,69,3543,65
5,0,2,SIN,BOM,A350,SkyMind,0.7,19,87,7870,105
21,0,2,DXB,SYD,B737,SkyMind,0.24,5,5,11864,19
21,5,10,DXB,LAX,A320,PacificAir,0.51,16,26,6360,53
4,0,7,CDG,BOM,A350,AeroGulf,0.1,9,81,4282,61
2,0,9,SIN,SIN,B737,AeroGulf,0.38,27,87,7557,103
1,1,11,SIN,LHR,A350,PacificAir,0.49,0,23,8869,38
2,6,12,JFK,NRT,B737,SkyMind,0.65,2,33,8967,66
8,2,9,LAX,LHR,B777,AsiaJet,0.95,7,39,11051,88
18,0,7,JFK,SIN,B777,AsiaJet,0.6,7,46,3981,58
18,2,11,BOM,LHR,A320,PacificAir,0.74,26,78,13578,106
16,0,8,LHR,NRT,B737,AsiaJet,0.51,19,74,12051,95
17,2,10,SIN,CDG,B777,EuroWings,0.63,21,85,6272,106
10,3,3,DXB,DXB,A320,AeroGulf,0.07,14,23,10116,35
11,3,1,NRT,BOM,B787,AsiaJet,0.25,23,64,5836,68
2,2,7,LHR,LHR,B777,EuroWings,0.36,6,17,4622,42
17,6,8,DXB,NRT,B777,AeroGulf,0.47,10,43,3460,54
23,0,2,DXB,BOM,A380,EuroWings,0.05,6,75,8397,41
5,1,9,LHR,NRT,A350,AeroGulf,0.14,28,56,2969,84
6,6,4,NRT,JFK,B787,AeroGulf,0.28,3,27,11777,26
0,2,10,LAX,CDG,B737,AsiaJet,0.97,24,70,7551,109
5,6,11,CDG,DXB,A320,PacificAir,0.33,11,22,11064,36
17,4,9,SIN,DXB,B787,AsiaJet,0.48,25,84,4568,107
12,1,3,JFK,BOM,B737,SkyMind,0.2,5,33,5943,34
21,4,8,BOM,SYD,B777,EuroWings,0.61,13,10,10282,59
18,2,11,JFK,FRA,A380,SkyMind,0.28,11,85,4880,63
6,0,2,DXB,FRA,A320,AeroGulf,0.21,10,34,9804,45
18,6,3,SIN,JFK,A320,AsiaJet,0.52,18,41,9760,67
