iata,icao,name,city,country,lat,lon,elevation_ft,type
OWB,KOWB,Owensboro Daviess County Airport,Owensboro,US,37.74010086,-87.16680145,407.0,medium_airport
OCE,KOXB,Ocean City Municipal Airport,Ocean City,US,38.310398,-75.124001,11.0,medium_airport
PAE,KPAE,Seattle Paine Field International Airport,Everett,US,47.9063,-122.281998,606.0,medium_airport
PAH,KPAH,Barkley Regional Airport,Paducah,US,37.06079864501953,-88.7738037109375,410.0,medium_airport
PBG,KPBG,Plattsburgh International Airport,Plattsburgh,US,44.650902,-73.468102,234.0,medium_airport
PBI,KDJT,President Donald J. Trump International Airport,West Palm Beach,US,26.683201,-80.095596,19.0,large_airport
PDK,KPDK,DeKalb Peachtree Airport,Atlanta,US,33.87633,-84.30213,1003.0,medium_airport
PDT,KPDT,Eastern Oregon Regional Airport at Pendleton,Pendleton,US,45.695099,-118.841003,1497.0,medium_airport
PDX,KPDX,Portland International Airport,Portland,US,45.588699,-122.598,31.0,large_airport
PGA,KPGA,Page Municipal Airport,Page,US,36.924234,-111.447716,4316.0,medium_airport
PGD,KPGD,Punta Gorda Airport,Punta Gorda,US,26.9202,-81.990501,26.0,medium_airport
PGV,KPGV,Pitt-Greenville Airport,Greenville,US,35.635535,-77.384262,26.0,medium_airport
PHF,KPHF,Newport News Williamsburg International Airport,Newport News,US,37.131901,-76.492996,42.0,medium_airport
PHL,KPHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,36.0,large_airport
PHX,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,1135.0,large_airport
PIA,KPIA,General Wayne A. Downing Peoria International Airport,Peoria,US,40.663841,-89.692631,660.0,medium_airport
PIB,KPIB,Hattiesburg Laurel Regional Airport,Moselle,US,31.4671,-89.337097,298.0,medium_airport
PIE,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,27.9102,-82.687401,11.0,large_airport
PIH,KPIH,Pocatello Regional Airport,Pocatello,US,42.9098014831543,-112.59600067138672,4452.0,medium_airport
PIR,KPIR,Pierre Regional Airport,Pierre,US,44.38270187,-100.2860031,1744.0,medium_airport
PIT,KPIT,Pittsburgh International Airport,Pittsburgh,US,40.491501,-80.232903,1203.0,large_airport
PKB,KPKB,Mid Ohio Valley Regional Airport,Parkersburg (Williamstown),US,39.3451,-81.439201,858.0,medium_airport
PLN,KPLN,Pellston Regional Airport of Emmet County Airport,Pellston,US,45.57089996,-84.79669952,721.0,medium_airport
PNS,KPNS,Pensacola International Airport,Pensacola,US,30.472718,-87.186639,121.0,large_airport
PQI,KPQI,Presque Isle International Airport,Presque Isle,US,46.688999,-68.0448,534.0,medium_airport
PRC,KPRC,Prescott Regional Airport - Ernest A. Love Field,Prescott,US,34.653502,-112.419883,5045.0,medium_airport
PSC,KPSC,Tri Cities Airport,Pasco,US,46.264702,-119.119003,410.0,medium_airport
PSM,KPSM,Portsmouth International Airport at Pease,Portsmouth,US,43.0779,-70.823303,100.0,medium_airport
PSP,KPSP,Palm Springs International Airport,Palm Springs,US,33.8297,-116.507004,477.0,large_airport
PUB,KPUB,Pueblo Memorial Airport,Pueblo,US,38.289101,-104.497002,4726.0,medium_airport
PUW,KPUW,Pullman-Moscow Regional Airport,Pullman,US,46.741601,-117.11163,2556.0,medium_airport
PVD,KPVD,Rhode Island T. F. Green International Airport,Providence/Warwick,US,41.725038,-71.425668,55.0,large_airport
PVU,KPVU,Provo Municipal Airport,Provo,US,40.218894,-111.722445,4497.0,medium_airport
PWM,KPWM,Portland International Jetport,Portland,US,43.646198,-70.309303,76.0,large_airport
RAP,KRAP,Rapid City Regional Airport,Rapid City,US,44.0452995300293,-103.05699920654295,3204.0,medium_airport
RDD,KRDD,Redding Municipal Airport,Redding,US,40.50899887,-122.2929993,505.0,medium_airport
RDM,KRDM,Roberts Field,Redmond,US,44.254101,-121.150002,3080.0,medium_airport
RDU,KRDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,435.0,large_airport
RFD,KRFD,Chicago Rockford International Airport,Chicago/Rockford,US,42.1954,-89.097198,742.0,medium_airport
RHI,KRHI,Rhinelander Oneida County Airport,Rhinelander,US,45.63119888305664,-89.46749877929688,1624.0,medium_airport
RIC,KRIC,Richmond International Airport,Richmond,US,37.505199,-77.319702,167.0,large_airport
RIW,KRIW,Central Wyoming Regional Airport,Riverton,US,43.064201,-108.459999,5525.0,medium_airport
RKD,KRKD,Knox County Regional Airport,Rockland,US,44.060101,-69.099197,56.0,medium_airport
RKS,KRKS,Southwest Wyoming Regional Airport,Rock Springs,US,41.5942,-109.065001,6764.0,medium_airport
RNO,KRNO,Reno Tahoe International Airport,Reno,US,39.4991,-119.767998,4415.0,large_airport
ROA,KROA,Roanoke–Blacksburg Regional Airport,Roanoke,US,37.3255,-79.975403,1175.0,medium_airport
ROC,KROC,Frederick Douglass Greater Rochester International Airport,Rochester,US,43.1189,-77.672401,559.0,large_airport
ROW,KROW,Roswell Air Center Airport,Roswell,US,33.301601,-104.530998,3671.0,medium_airport
RST,KRST,Rochester International Airport,Rochester,US,43.908298,-92.5,1317.0,medium_airport
RSW,KRSW,Southwest Florida International Airport,Fort Myers,US,26.534685,-81.752816,30.0,large_airport
RUT,KRUT,Rutland - Southern Vermont Regional Airport,Rutland,US,43.5294,-72.9496,787.0,medium_airport
SAF,KSAF,Santa Fe Municipal Airport,Santa Fe,US,35.6171,-106.088997,6348.0,medium_airport
SAN,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,17.0,large_airport
SAT,KSAT,San Antonio International Airport,San Antonio,US,29.533701,-98.469803,809.0,large_airport
SAV,KSAV,Savannah Hilton Head International Airport,Savannah,US,32.126591,-81.19998,50.0,large_airport
MQT,KSAW,Marquette/Sawyer International Airport,Gwinn,US,46.351498,-87.395884,1221.0,medium_airport
SBA,KSBA,Santa Barbara Municipal Airport,Santa Barbara,US,34.426201,-119.839996,13.0,medium_airport
SBD,KSBD,San Bernardino International Airport,San Bernardino,US,34.096717,-117.236596,1159.0,large_airport
SBN,KSBN,South Bend International Airport,South Bend,US,41.708304,-86.316922,799.0,medium_airport
SBP,KSBP,San Luis County Regional Airport,San Luis Obispo,US,35.236801147499996,-120.641998291,212.0,medium_airport
SBY,KSBY,Salisbury Ocean City Wicomico Regional Airport,Salisbury,US,38.34049987792969,-75.51029968261719,52.0,medium_airport
SCK,KSCK,Stockton Metropolitan Airport,Stockton,US,37.893279,-121.238079,33.0,medium_airport
SDF,KSDF,Louisville Muhammad Ali International Airport,Louisville,US,38.1706,-85.735076,501.0,large_airport
SDY,KSDY,Sidney - Richland Regional Airport,Sidney,US,47.705141,-104.194422,1985.0,medium_airport
SEA,KSEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,433.0,large_airport
SFB,KSFB,Orlando Sanford International Airport,Orlando,US,28.774277,-81.234626,55.0,large_airport
SFO,KSFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,13.0,large_airport
SGF,KSGF,Springfield Branson National Airport,Springfield,US,37.245047,-93.388596,1268.0,medium_airport
UST,KSGJ,Northeast Florida Regional Airport,St Augustine,US,29.9592,-81.339798,10.0,medium_airport
SGU,KSGU,St George Regional Airport,St George,US,37.036389,-113.510306,2941.0,medium_airport
SHD,KSHD,Shenandoah Valley Regional Airport,Weyers Cave,US,38.263802,-78.8964,1201.0,medium_airport
SHR,KSHR,Sheridan County Airport,Sheridan,US,44.76919937133789,-106.9800033569336,4021.0,medium_airport
SHV,KSHV,Shreveport Regional Airport,Shreveport,US,32.444747,-93.826741,258.0,medium_airport
SJC,KSJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,62.0,large_airport
SJT,KSJT,San Angelo Regional Mathis Field,San Angelo,US,31.35770034790039,-100.49600219726562,1919.0,medium_airport
TSM,KSKX,Taos Regional Airport,Taos,US,36.452494,-105.67749,7095.0,medium_airport
SLC,KSLC,Salt Lake City International Airport,Salt Lake City,US,40.78886,-111.979866,4227.0,large_airport
SLE,KSLE,Salem-Willamette Valley Airport/McNary Field,Salem,US,44.9095,-123.002998,214.0,medium_airport
SLK,KSLK,Adirondack Regional Airport,Saranac Lake,US,44.38691,-74.204629,1663.0,medium_airport
SLN,KSLN,Salina Municipal Airport,Salina,US,38.79100036621094,-97.6521987915039,1288.0,medium_airport
SMF,KSMF,Sacramento International Airport,Sacramento,US,38.6954,-121.591003,27.0,large_airport
SMN,KSMN,Lemhi County Airport,Salmon,US,45.122233,-113.88196,4043.0,medium_airport
SMX,KSMX,Santa Maria Public Airport Captain G Allan Hancock Field,Santa Maria,US,34.898899,-120.457001,261.0,medium_airport
SNA,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281,56.0,large_airport
SOW,KSOW,Show Low Regional Airport,Show Low,US,34.264062,-110.007091,6415.0,medium_airport
SPI,KSPI,Abraham Lincoln Capital Airport,Springfield,US,39.844101,-89.677902,598.0,medium_airport
SPS,KSPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,Wichita Falls,US,33.9888,-98.491898,1019.0,medium_airport
SQL,KSQL,San Carlos Airport,San Carlos,US,37.51313,-122.250838,5.0,medium_airport
SRQ,KSRQ,Sarasota Bradenton International Airport,Sarasota/Bradenton,US,27.394631,-82.554359,30.0,large_airport
STC,KSTC,Saint Cloud Regional Airport,Saint Cloud,US,45.5466,-94.059898,1031.0,medium_airport
STL,KSTL,St. Louis Lambert International Airport,St Louis,US,38.748697,-90.370003,618.0,large_airport
STS,KSTS,Charles M. Schulz Sonoma County Airport,Santa Rosa,US,38.50899887,-122.8130035,128.0,medium_airport
SUN,KSUN,Friedman Memorial Airport,Hailey,US,43.50439835,-114.2959976,5318.0,medium_airport
SUX,KSUX,Sioux Gateway Airport / Brigadier General Bud Day Field,Sioux City,US,42.397605,-96.382237,1098.0,medium_airport
SVC,KSVC,Grant County Airport,Silver City,US,32.636701,-108.154736,5446.0,medium_airport
SWF,KSWF,New York Stewart International Airport,Newburgh,US,41.50421,-74.108901,491.0,medium_airport
SWO,KSWO,Stillwater Regional Airport,Stillwater,US,36.162132,-97.085581,1000.0,medium_airport
SYR,KSYR,Syracuse Hancock International Airport,Syracuse,US,43.11119842529297,-76.1063003540039,421.0,large_airport
TBN,KTBN,Waynesville-St. Robert Regional Airport-Forney Field,Fort Leonard Wood,US,37.7416,-92.140701,1159.0,medium_airport
TEB,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,9.0,medium_airport
TEX,KTEX,Telluride Regional Airport,Telluride,US,37.9538,-107.907997,9070.0,medium_airport
TIW,KTIW,Tacoma Narrows Airport,Tacoma,US,47.267407,-122.577295,294.0,medium_airport
TLH,KTLH,Tallahassee International Airport,Tallahassee,US,30.401209,-84.35433,81.0,medium_airport
TOL,KTOL,Eugene F. Kranz Toledo Express Airport,Toledo,US,41.5868,-83.8078,683.0,medium_airport
TPA,KTPA,Tampa International Airport,Tampa,US,27.9755,-82.533203,26.0,large_airport
TRI,KTRI,Tri-Cities Regional TN/VA Airport,Blountville,US,36.475201,-82.407401,1519.0,medium_airport
TKF,KTRK,Truckee Tahoe Airport,Truckee,US,39.318628,-120.140562,5900.0,medium_airport
TTN,KTTN,Trenton Mercer Airport,Ewing Township,US,40.276699,-74.813499,213.0,medium_airport
TUL,KTUL,Tulsa International Airport,Tulsa,US,36.197084,-95.886225,677.0,large_airport
TUP,KTUP,Tupelo Regional Airport,Tupelo,US,34.26810073852539,-88.7698974609375,346.0,medium_airport
TUS,KTUS,Tucson International Airport,Tucson,US,32.115004,-110.938053,2643.0,large_airport
TVC,KTVC,Cherry Capital Airport,Traverse City,US,44.741402,-85.582199,624.0,medium_airport
TVF,KTVF,Thief River Falls Regional Airport,Thief River Falls,US,48.065701,-96.184998,1119.0,medium_airport
TWF,KTWF,Joslin Field Magic Valley Regional Airport,Twin Falls,US,42.4818,-114.487999,4154.0,medium_airport
TXK,KTXK,Texarkana Regional Airport (Webb Field),Texarkana,US,33.453701,-93.990997,390.0,medium_airport
TYR,KTYR,Tyler Pounds Regional Airport,Tyler,US,32.35409927368164,-95.40239715576172,544.0,medium_airport
TYS,KTYS,McGhee Tyson Airport,Knoxville/Maryville,US,35.811001,-83.994003,981.0,large_airport
UIN,KUIN,Quincy Regional Airport Baldwin Field,Quincy,US,39.942699,-91.194603,768.0,medium_airport
SCE,KUNV,State College Regional Airport,State College,US,40.849374,-77.84852,1239.0,medium_airport
NPT,KUUU,Newport State Airport,Newport,US,41.532207,-71.281039,172.0,medium_airport
VCT,KVCT,Victoria Regional Airport,Victoria,US,28.85260009765625,-96.9185028076172,115.0,medium_airport
VEL,KVEL,Vernal Regional Airport,Vernal,US,40.436214,-109.511661,5278.0,medium_airport
VLD,KVLD,Valdosta Regional Airport,Valdosta,US,30.782499313354492,-83.27670288085938,203.0,medium_airport
VPS,KVPS,Destin-Fort Walton Beach Airport,Valparaiso,US,30.481315,-86.515839,87.0,medium_airport
VRB,KVRB,Vero Beach Regional Airport,Vero Beach,US,27.6556,-80.417901,24.0,medium_airport
WST,KWST,Westerly State Airport,Westerly,US,41.349602,-71.803398,81.0,medium_airport
WYS,KWYS,Yellowstone Airport,West Yellowstone,US,44.6884,-111.117996,6649.0,medium_airport
XNA,KXNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US,36.281898,-94.306801,1287.0,medium_airport
XWA,KXWA,Williston Basin International Airport,Williston,US,48.260863,-103.75116,2344.0,medium_airport
YKM,KYKM,Yakima Air Terminal McAllister Field,Yakima,US,46.56819916,-120.5439987,1099.0,medium_airport
BOR,VLBK,Bokeo International Airport,Ton Phueng,LA,20.323986,100.165392,1175.0,medium_airport
TIA,LATI,Tirana International Airport Mother Teresa,Rinas,AL,41.4147,19.7206,126.0,large_airport
BOJ,LBBG,Burgas Airport,Burgas,BG,42.569917,27.515173,135.0,large_airport
PDV,LBPD,Plovdiv International Airport,Plovdiv,BG,42.067799,24.8508,597.0,large_airport
SOF,LBSF,Sofia Airport,Sofia,BG,42.696357,23.417671,1742.0,large_airport
VAR,LBWN,Varna Airport,Varna,BG,43.232101,27.8251,230.0,large_airport
ECN,LCEN,Ercan International Airport,Tymbou (Kirklar),CY,35.153064,33.507352,404.0,large_airport
LCA,LCLK,Larnaca International Airport,Larnaca,CY,34.875099,33.624901,8.0,large_airport
PFO,LCPH,Paphos International Airport,Paphos,CY,34.717999,32.485699,41.0,large_airport
DBV,LDDU,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,527.0,large_airport
OSI,LDOS,Osijek Airport,Osijek(Klisa),HR,45.462355,18.811278,290.0,medium_airport
PUY,LDPL,Pula Airport,Pula,HR,44.893501,13.9222,274.0,large_airport
RJK,LDRI,Rijeka Airport,Rijeka(Omišalj),HR,45.216376,14.57085,278.0,large_airport
BWK,LDSB,Brač Airport,Gornji Humac,HR,43.284454,16.678362,1776.0,medium_airport
SPU,LDSP,Split Saint Jerome Airport,Split,HR,43.538898,16.298,79.0,large_airport
ZAG,LDZA,Zagreb Franjo Tuđman International Airport,Velika Gorica,HR,45.742901,16.0688,353.0,large_airport
ZAD,LDZD,Zadar Airport,Zadar,HR,44.096986,15.353565,289.0,large_airport
ALC,LEAL,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,142.0,large_airport
LEI,LEAM,Almería Airport,Almería,ES,36.843899,-2.3701,70.0,medium_airport
OVD,LEAS,Asturias Airport,Ranón,ES,43.563599,-6.03462,416.0,large_airport
ODB,LEBA,Córdoba Airport,Córdoba,ES,37.841999,-4.84888,297.0,medium_airport
BIO,LEBB,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,138.0,large_airport
BCN,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,12.0,large_airport
BJZ,LEBZ,Badajoz Airport,Badajoz,ES,38.8913,-6.82133,609.0,medium_airport
CDT,LECH,Castellón-Costa Azahar Airport,Castellón de la Plana,ES,40.213889,0.073333,1182.0,medium_airport
LCG,LECO,A Coruña Airport,Culleredo,ES,43.302101,-8.37726,326.0,medium_airport
ILD,LEDA,Lleida-Alguaire Airport,Lleida,ES,41.728185,0.535023,1152.0,medium_airport
GRO,LEGE,Girona-Costa Brava Airport,Girona,ES,41.904639,2.761774,468.0,large_airport
GRX,LEGR,F.G.L. Airport Granada-Jaén Airport,Granada,ES,37.188702,-3.77736,1860.0,medium_airport
IBZ,LEIB,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,24.0,large_airport
XRY,LEJR,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,93.0,medium_airport
LEN,LELN,León Airport,La Virgen del Camino,ES,42.590709,-5.653406,3006.0,medium_airport
MAD,LEMD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1998.0,large_airport
AGP,LEMG,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,53.0,large_airport
MAH,LEMH,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865,302.0,large_airport
RMU,LEMI,Region of Murcia International Airport,Corvera,ES,37.802852,-1.124884,644.0,large_airport
PMI,LEPA,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,27.0,large_airport
PNA,LEPP,Pamplona Airport,Pamplona,ES,42.77,-1.64633,1504.0,medium_airport
REU,LERS,Reus Airport,Reus,ES,41.147509,1.168354,233.0,large_airport
SLM,LESA,Salamanca Airport,Salamanca,ES,40.952099,-5.50199,2595.0,medium_airport
EAS,LESO,San Sebastián Airport,Hondarribia,ES,43.356499,-1.79061,16.0,medium_airport
SCQ,LEST,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,1213.0,large_airport
LEU,LESU,Pirineus - la Seu d'Urgel Airport,La Seu d'Urgell Pyrenees and Andorra,ES,42.3386,1.40917,2625.0,medium_airport
VLC,LEVC,Valencia Airport,Valencia,ES,39.489162,-0.480961,240.0,large_airport
VLL,LEVD,Valladolid Airport,Valladolid,ES,41.7061,-4.85194,2776.0,medium_airport
VIT,LEVT,Vitoria Airport,Alava,ES,42.882801,-2.72447,1682.0,medium_airport
VGO,LEVX,Vigo Airport,Vigo,ES,42.2318,-8.62677,856.0,medium_airport
SDR,LEXJ,Seve Ballesteros-Santander Airport,Santander,ES,43.427101,-3.82001,16.0,medium_airport
ZAZ,LEZG,Zaragoza Airport,Zaragoza,ES,41.666199,-1.04155,863.0,large_airport
SVQ,LEZL,Seville Airport,Seville,ES,37.417999,-5.89311,112.0,large_airport
BOD,LFBD,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,162.0,large_airport
EGC,LFBE,Bergerac Dordogne-Périgord airport,Bergerac,FR,44.825298,0.518611,171.0,medium_airport
LRH,LFBH,La Rochelle Île de Ré Airport,La Rochelle,FR,46.179199,-1.19528,74.0,medium_airport
PIS,LFBI,Poitiers-Biard Airport,Poitiers/Biard,FR,46.5877,0.306666,423.0,medium_airport
LIG,LFBL,Limoges Airport,Limoges/Bellegarde,FR,45.862801,1.17944,1300.0,medium_airport
TLS,LFBO,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,499.0,large_airport
PUF,LFBP,Pau Pyrénées Airport,Pau/Pyrénées (Uzein),FR,43.380001,-0.418611,616.0,medium_airport
LDE,LFBT,Tarbes-Lourdes-Pyrénées Airport,Tarbes/Lourdes/Pyrénées,FR,43.178699,-0.006439,1260.0,medium_airport
BIQ,LFBZ,Biarritz Pays Basque airport,Biarritz,FR,43.468372,-1.523223,245.0,medium_airport
DCM,LFCK,Castres Mazamet Airport,Castres,FR,43.556301,2.28918,788.0,medium_airport
RDZ,LFCR,Rodez–Aveyron Airport,Rodez/Marcillac,FR,44.407902,2.48267,1910.0,medium_airport
DLE,LFGJ,Dole Tavaux Airport,Dole,FR,47.038955,5.427589,645.0,medium_airport
ETZ,LFJL,Metz-Nancy-Lorraine Airport,Goin,FR,48.982101,6.25132,870.0,medium_airport
BIA,LFKB,Bastia-Poretta International airport,Bastia,FR,42.5527,9.48373,26.0,large_airport
CLY,LFKC,Calvi Sainte Catherine Airport,Calvi,FR,42.530422,8.792984,209.0,medium_airport
FSC,LFKF,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092,85.0,large_airport
